,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),month,day,Final_Hour
44805,26.0,4.6,19.176269,72.836721,19.266269,72.926721,5.0,3,0,4,3,1.0,0,3.0,32,4,4,17
44807,23.0,4.8,18.592718,73.773572,18.672718,73.853572,2.0,1,2,3,1,1.0,0,,21,3,8,21
44808,33.0,5.0,17.431477,78.40035,17.491477,78.46035,6.0,1,2,3,2,1.0,0,3.0,22,3,11,13
44809,36.0,4.6,19.1093,72.825451,19.1493,72.865451,1.0,3,0,3,3,1.0,0,3.0,29,3,24,16
44810,36.0,4.7,12.311072,76.654878,12.321072,76.664878,2.0,2,1,1,2,1.0,0,3.0,25,3,15,12
44811,33.0,4.3,12.972793,80.249982,13.022793,80.299982,,4,0,3,3,1.0,0,3.0,30,3,3,22
44812,36.0,4.8,21.157735,72.768778,21.167735,72.778778,5.0,4,0,4,3,0.0,0,,24,3,9,8
44813,30.0,4.7,12.970221,77.645396,13.100221,77.775396,5.0,4,2,4,2,1.0,0,3.0,38,3,14,23
44814,23.0,4.7,18.56245,73.916619,18.57245,73.926619,5.0,4,1,4,3,1.0,0,3.0,13,4,3,19
44815,37.0,4.2,13.066762,80.251865,13.096762,80.281865,2.0,1,0,2,3,1.0,0,3.0,47,3,24,20
44816,38.0,4.0,23.39925,85.390464,23.43925,85.430464,2.0,2,1,3,2,2.0,0,3.0,33,4,1,14
44817,23.0,4.8,10.003064,76.307589,10.023064,76.327589,1.0,2,0,4,3,1.0,0,3.0,34,2,13,11
44818,39.0,4.1,22.75004,75.902847,22.86004,76.012847,4.0,1,2,1,2,1.0,0,3.0,35,4,6,21
44819,37.0,5.0,11.022169,76.999594,11.112169,77.089594,1.0,4,1,1,2,1.0,0,3.0,19,4,4,23
44820,36.0,4.0,18.636215,73.751081,18.706215,73.821081,,1,0,3,3,1.0,0,3.0,37,3,23,20
44821,21.0,4.6,12.986047,80.218114,13.006047,80.238114,6.0,2,1,3,3,0.0,0,3.0,19,3,28,11
44822,26.0,4.5,26.766536,75.837333,26.826536,75.897333,4.0,1,0,2,3,1.0,0,3.0,27,3,26,19
44823,20.0,5.0,23.355164,85.324097,23.395164,85.364097,4.0,3,1,2,3,1.0,0,3.0,17,3,15,15
44824,37.0,4.9,26.910262,75.783013,26.960262,75.833013,4.0,3,1,3,3,1.0,0,,18,3,15,19
44825,29.0,4.7,12.975996,80.221898,13.105996,80.351898,4.0,3,1,1,2,1.0,0,3.0,25,4,4,21
44826,29.0,4.8,22.311358,73.164798,22.331358,73.184798,6.0,4,0,3,3,1.0,0,3.0,14,4,3,10
44827,29.0,4.8,21.173343,72.792731,21.193343,72.812731,,2,0,2,3,1.0,0,,17,3,17,11
44828,31.0,3.9,0.0,0.0,0.13,0.13,1.0,1,2,3,2,1.0,1,3.0,39,3,14,19
44829,25.0,4.7,26.914142,75.805704,26.984142,75.875704,6.0,1,1,3,2,1.0,0,3.0,23,3,6,20
44830,29.0,5.0,0.0,0.0,0.04,0.04,5.0,3,1,4,3,1.0,0,3.0,13,3,24,16
44831,24.0,4.8,18.636215,73.751081,18.716215,73.831081,2.0,1,1,3,3,1.0,0,3.0,22,3,25,20
44832,32.0,4.7,15.498603,73.826911,15.558603,73.886911,2.0,1,2,1,3,1.0,0,3.0,30,2,13,20
44833,32.0,4.9,23.354422,85.3329,23.394422,85.3729,1.0,3,0,2,3,0.0,0,,30,3,5,16
44834,29.0,4.8,19.876428,75.364792,19.906428,75.394792,1.0,3,1,2,2,0.0,0,3.0,20,2,13,17
44835,26.0,4.8,17.430448,78.418213,17.510448,78.498213,,4,1,3,2,1.0,0,3.0,17,3,18,1
44836,35.0,4.7,9.957144,76.296783,10.017144,76.356783,5.0,4,0,3,3,0.0,0,3.0,28,2,13,22
44837,30.0,4.7,23.374878,85.335739,23.414878,85.375739,4.0,3,1,3,2,1.0,0,,18,3,11,16
44838,25.0,4.7,11.001852,76.976268,11.091852,77.066268,,1,1,4,3,1.0,0,3.0,25,3,16,21
44839,28.0,4.8,22.5491,88.400467,22.6791,88.530467,5.0,4,1,2,3,0.0,0,,25,2,16,24
44840,36.0,5.0,12.98041,77.640489,13.07041,77.730489,5.0,3,1,1,2,1.0,0,3.0,37,3,10,17
44841,26.0,4.8,12.321214,76.621094,12.331214,76.631094,5.0,4,2,2,1,1.0,0,,16,3,7,9
44842,37.0,5.0,22.753839,75.897429,22.763838,75.907429,1.0,4,2,1,3,1.0,0,,27,3,21,8
44843,21.0,4.7,12.914264,77.6784,12.934264,77.6984,5.0,4,2,1,3,0.0,0,3.0,16,3,26,10
44844,34.0,4.6,26.913483,75.803139,26.993483,75.883139,,4,1,1,2,1.0,0,3.0,21,3,14,22
44845,20.0,4.7,22.514585,88.39331,22.594585,88.47331,4.0,4,2,1,2,1.0,0,3.0,20,2,14,22
44846,27.0,4.9,12.975996,80.221898,13.055996,80.301898,1.0,3,1,3,2,0.0,0,,18,3,4,17
44847,26.0,4.7,26.891191,75.802083,27.001191,75.912083,1.0,4,2,3,3,0.0,0,,12,4,6,23
44848,22.0,4.6,11.022477,76.995667,11.112477,77.085667,4.0,3,2,1,3,1.0,0,,27,3,8,18
44849,30.0,4.9,17.426228,78.407495,17.486228,78.467495,,1,2,3,3,0.0,0,3.0,27,4,5,20
44850,22.0,4.6,11.003008,76.97544,11.033008,77.00544,2.0,1,1,2,3,1.0,0,,24,4,1,20
44851,30.0,4.3,22.311358,73.164798,22.361358,73.214798,,1,0,1,3,1.0,0,3.0,36,3,24,20
44852,35.0,4.2,22.745536,75.893106,22.755536,75.903106,5.0,2,2,3,2,1.0,0,,35,3,26,11
44853,27.0,4.9,27.161694,78.034714,27.221694,78.094714,1.0,3,0,1,3,0.0,0,3.0,15,2,15,18
44854,36.0,4.5,18.533811,73.899315,18.623811,73.989315,1.0,4,2,1,3,0.0,0,3.0,22,3,27,23
44855,23.0,4.6,27.161661,78.011544,27.201661,78.051544,,3,1,2,3,1.0,0,3.0,23,2,17,16
44856,33.0,4.6,18.530963,73.828972,18.540963,73.838972,4.0,4,2,3,2,1.0,0,,16,3,15,9
44857,33.0,4.6,0.0,0.0,0.04,0.04,1.0,3,1,2,3,0.0,0,,29,2,11,16
44858,35.0,4.6,12.934179,77.615797,12.974179,77.655797,4.0,3,1,4,2,1.0,0,,16,3,17,16
44859,25.0,4.8,23.359407,85.325055,23.489407,85.455055,5.0,3,0,3,3,1.0,0,3.0,34,3,12,18
44861,39.0,4.6,22.725748,75.898497,22.805747,75.978497,2.0,4,2,3,3,0.0,0,3.0,23,3,29,22
44862,34.0,4.7,23.359194,85.325447,23.399194,85.365447,2.0,2,2,3,2,0.0,0,3.0,33,3,15,12
44863,38.0,4.0,22.538999,88.322337,22.568999,88.352337,1.0,4,0,4,3,0.0,0,3.0,29,2,11,22
44864,29.0,4.6,11.025083,77.015393,11.105083,77.095393,2.0,4,2,3,1,1.0,0,3.0,18,3,31,23
44865,30.0,4.6,12.311072,76.654878,12.381072,76.724878,4.0,4,1,3,2,1.0,0,3.0,27,3,25,22
44866,34.0,5.0,21.149834,72.778666,21.179834,72.808666,6.0,4,2,4,2,1.0,0,3.0,18,4,3,22
44867,23.0,5.0,13.091809,80.219104,13.161809,80.289104,4.0,1,0,1,3,1.0,0,3.0,41,3,18,21
44868,27.0,4.1,23.218998,77.373573,23.238998,77.393573,,4,0,4,3,0.0,0,3.0,21,2,17,10
44869,22.0,4.7,23.351058,85.325731,23.421058,85.395731,6.0,3,0,1,3,1.0,0,3.0,22,4,2,17
44870,21.0,4.7,0.0,0.0,0.01,0.01,,4,2,3,2,0.0,0,3.0,16,3,11,11
44871,37.0,4.9,12.337978,76.616792,12.387978,76.666792,6.0,1,2,2,2,0.0,0,,16,3,9,21
44873,37.0,4.5,12.337978,76.616792,12.377978,76.656792,6.0,3,2,3,3,0.0,0,3.0,21,3,11,16
44874,29.0,4.7,0.0,0.0,0.02,0.02,5.0,4,1,4,3,0.0,0,3.0,10,3,1,11
44875,38.0,5.0,21.160522,72.771477,21.170522,72.781477,1.0,4,2,1,2,1.0,0,3.0,28,3,17,10
44876,22.0,4.7,17.422819,78.449578,17.492819,78.519578,4.0,3,2,2,1,1.0,0,3.0,25,3,20,17
44877,34.0,4.9,13.064181,80.236442,13.174181,80.346442,6.0,3,2,4,2,1.0,0,,29,3,10,17
44878,26.0,4.2,23.359033,85.325347,23.449033,85.415347,5.0,1,2,2,3,1.0,0,3.0,31,4,4,20
44879,28.0,4.6,12.975377,77.696664,13.035377,77.756664,5.0,3,2,3,2,1.0,0,3.0,13,3,30,11
44880,35.0,4.7,17.45971,78.368855,17.51971,78.428855,2.0,3,0,1,3,1.0,0,3.0,29,3,7,18
44881,23.0,4.6,11.000762,76.981876,11.050762,77.031876,,3,1,4,2,1.0,0,3.0,22,4,1,18
44882,39.0,4.0,22.725748,75.898497,22.755747,75.928497,,4,0,2,3,0.0,0,3.0,23,3,13,24
44883,32.0,4.9,13.064181,80.236442,13.114181,80.286442,6.0,3,1,3,3,0.0,0,,16,4,5,17
44884,35.0,3.6,11.026117,76.944652,11.116117,77.034652,1.0,1,2,1,2,0.0,0,3.0,39,3,29,21
44885,22.0,4.2,22.732225,75.874765,22.752225,75.894765,,2,0,1,3,1.0,0,3.0,34,3,24,11
44886,24.0,4.6,17.450851,78.379347,17.500851,78.429347,5.0,4,0,4,3,1.0,0,3.0,22,3,28,24
44887,28.0,4.9,26.921411,75.793604,27.051411,75.923604,,1,2,1,2,1.0,0,,19,3,4,20
44888,38.0,4.6,22.727021,75.884167,22.777021,75.934167,2.0,3,0,4,3,1.0,0,3.0,34,3,26,18
44889,25.0,4.5,21.160522,72.771477,21.170522,72.781477,1.0,4,0,2,3,0.0,0,3.0,22,3,7,8
44890,20.0,4.9,12.933284,77.615428,12.953284,77.635428,2.0,2,1,2,3,0.0,0,3.0,21,4,1,11
44891,35.0,4.0,21.149669,72.772629,21.189669,72.812629,1.0,3,0,2,3,1.0,0,3.0,33,3,5,1
44893,29.0,4.7,21.157735,72.768778,21.247735,72.858778,2.0,4,2,3,2,1.0,0,3.0,19,4,2,23
44894,35.0,4.9,18.530963,73.828972,18.600963,73.898972,,1,1,1,2,1.0,0,3.0,26,3,2,21
44895,30.0,4.8,15.49395,73.827423,15.56395,73.897423,1.0,4,1,3,2,0.0,0,3.0,17,2,12,22
44896,23.0,4.7,25.454648,81.834502,25.494648,81.874502,1.0,2,0,4,3,0.0,0,,21,2,11,15
44897,31.0,4.7,18.563934,73.915367,18.583935,73.935367,2.0,4,1,3,2,1.0,0,3.0,23,3,28,10
44898,37.0,4.9,12.972161,77.596014,13.082161,77.706014,,4,0,2,3,1.0,0,3.0,28,3,8,23
44899,28.0,4.8,11.016298,76.972076,11.096298,77.052076,6.0,1,0,2,3,1.0,0,,26,3,29,21
44900,28.0,5.0,12.975377,77.696664,13.045377,77.766664,2.0,4,1,3,3,1.0,0,3.0,11,3,10,23
44901,24.0,4.2,26.891191,75.802083,27.021191,75.932083,4.0,3,2,1,1,1.0,0,3.0,32,4,4,18
44902,29.0,4.7,22.539129,88.365507,22.559129,88.385507,4.0,2,1,2,3,1.0,0,3.0,33,2,11,11
44903,35.0,4.8,12.979166,77.640709,13.089166,77.750709,2.0,3,0,3,3,1.0,0,,40,3,23,18
44904,35.0,4.7,10.96185,76.971082,11.03185,77.041082,4.0,1,0,2,3,1.0,0,3.0,47,3,14,21
44905,28.0,4.3,19.22384,72.841347,19.24384,72.861347,,4,0,1,3,1.0,0,3.0,29,3,26,10
44906,23.0,4.7,17.458998,78.500366,17.548998,78.590366,5.0,1,1,1,2,1.0,0,3.0,33,3,29,21
44907,32.0,5.0,11.010375,76.95295,11.080375,77.02295,5.0,3,0,1,3,0.0,0,3.0,42,4,2,18
44908,30.0,4.7,19.003517,72.82765,19.033517,72.85765,4.0,1,1,4,2,1.0,0,,30,3,21,19
44909,30.0,4.6,17.428294,78.404423,17.538294,78.514423,1.0,3,2,2,1,1.0,0,3.0,22,3,2,19
44910,22.0,4.2,19.1093,72.825451,19.1193,72.835451,2.0,4,0,3,3,0.0,0,,29,3,26,10
44911,32.0,4.6,17.458998,78.500366,17.568998,78.610366,1.0,3,1,3,3,1.0,0,3.0,27,3,8,18
44912,21.0,4.0,22.725835,75.887648,22.745835,75.907648,2.0,4,0,4,3,1.0,0,,17,3,1,10
44913,33.0,4.1,21.175975,72.795503,21.245975,72.865503,,3,1,2,3,1.0,0,3.0,35,3,12,19
44914,36.0,4.9,17.41233,78.449654,17.50233,78.539654,2.0,4,2,4,2,0.0,0,3.0,28,3,18,22
44915,22.0,4.6,26.892312,75.806896,26.902313,75.816896,5.0,2,0,2,3,1.0,0,3.0,29,3,13,12
44916,20.0,4.6,12.906229,77.596791,12.966229,77.656791,4.0,3,0,3,3,1.0,0,3.0,22,4,1,17
44917,35.0,4.6,13.022394,80.242439,13.092394,80.312439,1.0,1,0,3,3,1.0,0,3.0,38,3,12,21
44918,20.0,4.8,0.0,0.0,0.03,0.03,6.0,3,0,4,3,1.0,0,3.0,21,3,5,18
44919,22.0,4.7,22.75004,75.902847,22.86004,76.012847,5.0,3,1,2,2,1.0,0,3.0,28,3,29,18
44920,27.0,4.6,12.311072,76.654878,12.401072,76.744878,6.0,1,1,4,2,0.0,0,3.0,22,3,23,21
44921,36.0,4.7,19.003517,72.82765,19.053517,72.87765,2.0,1,2,2,3,1.0,0,3.0,34,4,3,19
44922,36.0,5.0,12.316967,76.603067,12.366967,76.653067,5.0,4,2,3,2,0.0,0,,15,4,5,24
44923,32.0,4.8,0.0,0.0,0.02,0.02,6.0,4,1,2,3,0.0,0,3.0,15,3,30,11
44924,30.0,4.9,-19.874733,75.353942,19.904733,75.383942,4.0,4,1,4,3,0.0,0,3.0,15,2,15,22
44925,34.0,4.8,23.416792,85.316842,23.426792,85.326842,4.0,4,1,4,3,1.0,0,,15,3,5,9
44926,27.0,4.5,19.121999,72.908493,19.251999,73.038493,6.0,3,1,2,3,0.0,0,3.0,13,3,18,18
44927,36.0,4.8,9.985497,76.276999,10.025497,76.316999,6.0,2,0,4,3,1.0,0,3.0,25,2,13,12
44928,36.0,5.0,19.091458,72.827808,19.161458,72.897808,5.0,1,0,2,3,1.0,0,3.0,44,4,6,20
44929,27.0,5.0,26.902328,75.794257,26.942328,75.834257,2.0,2,0,1,3,1.0,0,,36,4,5,13
44930,39.0,4.6,12.3085,76.665808,12.3585,76.715808,6.0,3,0,1,3,1.0,0,3.0,20,3,21,17
44931,37.0,4.2,23.359407,85.325055,23.389407,85.355055,4.0,1,1,3,3,0.0,0,,35,4,5,19
44932,30.0,4.2,12.972161,77.596014,13.012161,77.636014,2.0,2,1,3,2,1.0,0,,32,3,3,15
44933,36.0,4.8,12.972793,80.249982,12.982793,80.259982,5.0,2,2,1,2,0.0,0,,26,3,3,11
44934,26.0,4.8,23.355164,85.324097,23.485164,85.454097,,1,1,2,2,0.0,0,3.0,15,4,4,20
44935,28.0,4.8,21.173343,72.792731,21.303343,72.922731,2.0,4,2,4,2,0.0,0,,13,3,25,22
44937,35.0,5.0,17.431477,78.40035,17.441477,78.41035,5.0,2,0,4,3,1.0,0,3.0,33,3,21,12
44938,29.0,4.9,18.536718,73.830327,18.586718,73.880327,5.0,3,2,4,2,0.0,0,3.0,11,3,13,17
44939,35.0,4.9,18.593481,73.785901,18.623481,73.815901,,3,1,2,3,1.0,0,3.0,29,3,19,18
44940,24.0,4.8,22.760072,75.892574,22.870072,76.002574,2.0,1,2,1,2,0.0,0,3.0,27,3,2,20
44941,38.0,4.5,0.0,0.0,0.01,0.01,1.0,4,1,2,3,1.0,0,,23,3,24,10
44942,27.0,5.0,25.454697,81.834492,25.544697,81.924492,,3,2,3,2,0.0,0,3.0,21,2,12,19
44943,22.0,4.3,0.0,0.0,0.03,0.03,6.0,1,0,3,3,1.0,0,3.0,43,2,11,19
44944,29.0,4.8,23.264015,77.408236,23.284015,77.428236,4.0,2,2,2,2,0.0,0,3.0,23,2,13,11
44945,23.0,5.0,26.902328,75.794257,26.922328,75.814257,6.0,4,1,1,3,1.0,0,3.0,20,3,21,8
44946,31.0,4.8,0.0,0.0,0.11,0.11,5.0,1,0,3,3,1.0,1,3.0,44,3,2,21
44947,24.0,4.8,11.022169,76.999594,11.112169,77.089594,,4,1,4,2,1.0,0,3.0,11,4,2,23
44948,27.0,4.9,12.935662,77.61413,13.025662,77.70413,,1,2,4,2,0.0,0,3.0,23,3,12,20
44949,39.0,4.8,12.970221,77.645396,13.020221,77.695396,6.0,1,0,1,3,1.0,0,3.0,24,3,26,17
44950,37.0,4.0,22.751857,75.866699,22.761857,75.876699,2.0,4,0,1,3,0.0,0,,23,3,15,9
44951,23.0,4.7,12.914264,77.6784,12.954264,77.7184,5.0,2,1,3,2,1.0,0,3.0,30,3,11,8
44952,35.0,4.2,26.913726,75.75282,26.943726,75.78282,5.0,1,2,1,2,1.0,0,3.0,33,3,17,21
44954,29.0,4.6,12.352058,76.60665,12.362058,76.61665,5.0,2,2,1,2,0.0,0,3.0,26,4,5,11
44955,21.0,5.0,26.849596,75.800512,26.899596,75.850512,1.0,3,0,2,3,0.0,0,3.0,15,4,5,17
44956,25.0,4.9,15.498603,73.826911,15.538603,73.866911,6.0,2,1,1,2,0.0,0,,10,2,15,12
44957,24.0,4.8,17.430448,78.418213,17.560448,78.548213,2.0,3,1,1,2,1.0,0,3.0,20,3,31,17
44958,38.0,4.9,23.374878,85.335739,23.434878,85.395739,,4,1,3,2,1.0,0,3.0,26,3,28,22
44959,33.0,4.8,26.846156,75.8023,26.936156,75.8923,1.0,3,1,1,3,1.0,0,,22,3,2,17
44960,33.0,5.0,0.0,0.0,0.11,0.11,4.0,3,2,1,2,2.0,0,3.0,39,4,4,18
44961,32.0,3.6,27.161661,78.011544,27.271661,78.121544,1.0,1,1,1,2,1.0,0,3.0,40,2,16,20
44962,39.0,5.0,26.911378,75.789034,27.021378,75.899034,5.0,1,2,3,2,2.0,0,3.0,44,3,18,20
44963,35.0,4.8,18.994237,72.825553,19.084237,72.915553,6.0,1,2,4,3,2.0,0,,22,3,31,20
44964,39.0,4.6,11.022477,76.995667,11.042477,77.015667,2.0,4,2,2,3,1.0,0,3.0,29,4,5,9
44965,23.0,4.6,17.450851,78.379347,17.560851,78.489347,1.0,1,1,3,3,1.0,0,3.0,27,3,10,21
44966,32.0,4.9,27.195928,77.998092,27.305928,78.108092,2.0,3,1,2,3,1.0,0,3.0,22,2,18,20
44967,29.0,4.6,21.186608,72.794136,21.316608,72.924136,1.0,3,0,4,3,1.0,0,,21,3,29,18
44968,20.0,4.7,22.761593,75.886362,22.851593,75.976362,,4,0,2,3,1.0,0,3.0,20,3,2,23
44969,37.0,4.8,22.32,73.17,22.35,73.2,6.0,4,0,2,3,1.0,0,,23,3,24,23
44970,25.0,4.7,12.310972,76.659264,12.440972,76.789264,1.0,3,2,1,1,0.0,0,,15,3,10,17
44971,30.0,4.7,18.56245,73.916619,18.65245,74.006619,2.0,1,2,3,2,1.0,0,3.0,24,4,2,20
44972,20.0,4.7,0.0,0.0,0.13,0.13,1.0,1,1,1,3,1.0,0,3.0,18,3,10,21
44973,24.0,4.7,23.359194,85.325447,23.409194,85.375447,5.0,1,0,3,3,1.0,0,3.0,26,3,13,20
44974,39.0,4.1,22.725748,75.898497,22.835748,76.008497,4.0,3,2,3,2,2.0,0,3.0,38,3,4,17
44975,29.0,4.6,19.878028,75.317475,19.928028,75.367475,4.0,4,1,4,2,0.0,0,,10,2,15,23
44976,24.0,5.0,12.979096,77.640625,13.019096,77.680625,2.0,2,0,3,3,1.0,0,3.0,34,3,9,14
44977,24.0,4.7,19.22384,72.841347,19.29384,72.911347,,1,2,2,2,1.0,0,3.0,22,4,6,19
44978,25.0,4.6,23.353783,85.326967,23.463783,85.436967,1.0,4,1,4,2,0.0,0,3.0,12,3,2,23
44979,35.0,5.0,9.979363,76.285001,10.039363,76.345001,5.0,4,0,1,3,1.0,0,3.0,22,2,13,22
44980,29.0,4.5,12.981615,80.231598,13.021615,80.271598,1.0,2,2,2,2,1.0,0,,17,3,1,12
44981,39.0,5.0,19.22384,72.841347,19.23384,72.851347,2.0,2,1,3,3,1.0,0,3.0,26,3,15,11
44982,31.0,5.0,17.410371,78.437225,17.450371,78.477225,1.0,2,1,1,3,0.0,0,3.0,34,3,28,15
44983,37.0,4.9,17.458998,78.500366,17.488998,78.530366,6.0,1,0,1,3,1.0,0,3.0,29,4,3,21
44984,35.0,4.9,11.025083,77.015393,11.055083,77.045393,4.0,1,2,1,1,0.0,0,3.0,26,4,3,21
44985,31.0,4.9,12.913041,77.683237,12.933041,77.703237,1.0,2,0,1,3,0.0,0,3.0,41,3,24,11
44986,33.0,3.5,12.284747,76.625861,12.364747,76.705861,,3,2,4,2,1.0,0,3.0,33,3,12,18
44987,32.0,4.8,18.533811,73.899315,18.583811,73.949315,1.0,1,1,3,3,0.0,0,3.0,27,3,15,20
44988,33.0,4.2,23.357804,85.325146,23.437804,85.405146,6.0,3,0,2,3,1.0,0,3.0,32,3,23,18
44989,31.0,4.7,12.949934,77.699386,13.009934,77.759386,2.0,1,2,3,3,1.0,0,3.0,25,3,11,19
44990,37.0,3.5,21.170798,72.790489,21.260798,72.880489,,1,2,3,1,1.0,0,3.0,44,3,12,21
44991,33.0,4.5,0.0,0.0,0.07,0.07,2.0,1,2,3,2,1.0,0,3.0,25,2,18,20
44992,29.0,4.9,9.991703,76.293136,10.081703,76.383136,,3,0,4,3,1.0,0,3.0,30,2,16,18
44993,23.0,4.9,0.0,0.0,0.04,0.04,6.0,3,1,2,2,0.0,0,3.0,10,2,13,16
44994,26.0,5.0,12.323978,76.627961,12.393978,76.697961,,1,0,1,3,1.0,0,3.0,33,3,20,21
44995,27.0,4.7,19.091458,72.827808,19.221458,72.957808,5.0,4,2,4,1,1.0,0,3.0,26,3,31,23
44996,25.0,4.2,12.970324,77.645748,13.050324,77.725748,5.0,1,2,3,2,1.0,0,,31,4,2,20
44997,27.0,4.9,9.957144,76.296783,10.087144,76.426783,,3,1,2,2,1.0,0,3.0,22,2,14,18
44998,32.0,3.6,26.463504,80.372929,26.533504,80.442929,5.0,4,1,2,3,2.0,0,3.0,35,2,12,1
44999,31.0,4.7,26.921411,75.793604,26.981411,75.853604,4.0,4,1,1,2,0.0,0,,15,4,1,22
45000,31.0,4.9,21.175104,72.804342,21.305104,72.934342,6.0,4,0,3,3,1.0,0,3.0,24,3,29,22
45001,36.0,4.7,26.891191,75.802083,26.961191,75.872083,,1,0,1,3,0.0,0,3.0,42,4,4,21
45002,37.0,4.7,26.911927,75.797282,26.961927,75.847282,2.0,1,1,4,3,0.0,0,3.0,33,3,15,20
45003,26.0,4.6,17.451976,78.385883,17.501976,78.435883,1.0,1,0,3,3,0.0,0,,25,3,19,21
45004,35.0,4.9,27.165108,78.015053,27.235108,78.085053,,4,1,4,3,0.0,0,,17,2,16,23
45005,32.0,5.0,21.157729,72.768726,21.187729,72.798726,4.0,1,1,4,3,1.0,0,3.0,26,4,3,21
45006,36.0,4.4,18.592718,73.773572,18.682718,73.863572,1.0,3,1,2,3,0.0,0,3.0,33,3,20,18
45007,38.0,4.8,18.55144,73.804855,18.61144,73.864855,,4,1,3,3,1.0,0,,20,3,11,23
45008,30.0,4.9,17.451976,78.385883,17.521976,78.455883,1.0,4,1,4,3,1.0,0,3.0,26,4,6,23
45009,31.0,5.0,12.933284,77.615428,13.013284,77.695428,4.0,1,1,1,2,1.0,0,3.0,46,3,2,21
45010,33.0,4.6,18.530963,73.828972,18.660963,73.958972,4.0,1,0,2,3,1.0,0,3.0,48,3,18,19
45012,23.0,4.8,22.547186,88.35068,22.617186,88.42068,5.0,4,2,3,2,0.0,0,3.0,29,2,16,22
45013,30.0,4.8,12.986047,80.218114,13.076047,80.308114,6.0,1,2,3,2,1.0,0,3.0,28,3,4,20
45014,20.0,4.2,17.41233,78.449654,17.43233,78.469654,6.0,2,0,2,3,1.0,1,3.0,44,3,28,11
45015,37.0,4.8,25.451646,81.832796,25.471646,81.852796,,4,2,2,2,1.0,0,3.0,29,2,17,9
45016,31.0,4.3,17.450851,78.379347,17.510851,78.439347,5.0,1,1,1,3,2.0,0,,36,3,13,20
45017,23.0,4.7,13.049645,80.242268,13.159645,80.352268,4.0,4,0,4,3,1.0,0,,21,3,6,24
45018,21.0,4.9,17.41233,78.449654,17.44233,78.479654,4.0,4,1,1,3,0.0,0,3.0,15,3,21,23
45019,21.0,5.0,11.000762,76.981876,11.010762,76.991876,5.0,4,2,3,1,0.0,0,3.0,17,3,11,9
45020,36.0,4.6,26.902328,75.794257,26.962328,75.854257,2.0,1,1,2,3,1.0,0,3.0,27,3,9,20
45021,20.0,4.8,12.914264,77.6784,12.974264,77.7384,5.0,1,2,1,3,0.0,0,3.0,24,4,1,20
45022,30.0,4.7,21.173343,72.792731,21.223343,72.842731,2.0,3,2,3,2,1.0,0,3.0,30,3,5,17
45024,30.0,4.6,22.311603,73.165012,22.391603,73.245012,4.0,3,0,2,3,0.0,0,3.0,41,3,14,17
45025,23.0,4.7,25.449659,81.839744,25.559659,81.949744,4.0,3,2,4,2,1.0,0,,33,2,16,18
45026,26.0,4.0,22.745536,75.893106,22.855536,76.003106,4.0,1,1,1,3,0.0,0,3.0,36,4,4,19
45027,34.0,4.8,15.506205,73.766668,15.636205,73.896668,1.0,4,0,3,3,1.0,0,3.0,24,2,18,22
45028,31.0,4.7,0.0,0.0,0.02,0.02,2.0,2,2,4,2,1.0,0,3.0,27,3,5,11
45029,32.0,4.0,21.186608,72.794136,21.226608,72.834136,2.0,3,1,2,3,2.0,0,3.0,32,3,15,15
45030,38.0,4.8,22.514688,88.393294,22.574688,88.453294,6.0,3,2,4,1,0.0,0,3.0,22,2,11,17
45031,27.0,4.7,22.753839,75.897429,22.843839,75.987429,,1,0,3,3,0.0,0,3.0,36,3,20,20
45032,26.0,4.7,0.0,0.0,0.04,0.04,1.0,2,0,2,3,1.0,0,3.0,33,2,15,14
45033,34.0,4.6,0.0,0.0,0.13,0.13,5.0,3,2,3,3,1.0,0,3.0,33,3,2,18
45034,39.0,4.4,19.176269,72.836721,19.256269,72.916721,2.0,1,0,3,3,1.0,0,3.0,54,4,2,21
45035,35.0,5.0,18.569156,73.774723,18.639156,73.844723,4.0,1,2,4,2,1.0,0,3.0,37,3,31,21
45036,23.0,4.8,30.905562,75.832841,30.935562,75.862841,6.0,3,0,3,3,0.0,0,3.0,16,2,13,18
45037,34.0,4.3,19.875522,75.367127,19.965522,75.457127,4.0,1,2,4,2,0.0,1,3.0,47,2,14,20
45038,36.0,4.8,0.0,0.0,0.02,0.02,6.0,4,1,2,2,0.0,0,,15,3,11,8
45039,39.0,4.6,12.321214,76.621094,12.361214,76.661094,2.0,2,1,2,2,1.0,0,,30,4,3,14
45040,32.0,4.5,13.029198,77.570997,13.119198,77.660997,4.0,4,1,1,2,1.0,0,3.0,32,3,25,23
45041,36.0,4.7,12.337928,76.617889,12.427928,76.707889,6.0,4,2,3,3,0.0,0,3.0,19,3,6,22
45042,26.0,4.4,12.939496,77.625999,13.009496,77.695999,5.0,1,1,2,3,3.0,0,3.0,42,3,23,19
45043,22.0,4.7,21.175104,72.804342,21.185104,72.814342,6.0,4,2,4,3,0.0,0,,18,3,1,8
45044,38.0,4.6,30.335259,78.053162,30.415259,78.133162,5.0,4,1,2,3,1.0,0,3.0,25,2,14,22
