Unnamed: 0,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),month,day,Final_Hour
24797,22.0,4.6,19.131141,72.813074,19.201141,72.883074,,1,0,3,3,1.0,0,3.0,30,3,16,19
42219,24.0,4.7,13.086438,80.220672,13.216439,80.350672,5.0,4,1,3,3,0.0,0,,21,3,23,24
15775,29.0,4.6,12.972793,80.249982,13.032793,80.309982,4.0,1,2,2,3,0.0,0,3.0,23,3,3,20
14348,23.0,4.3,17.450851,78.379347,17.540851,78.469347,4.0,1,1,4,2,1.0,0,3.0,39,4,2,21
35005,34.0,4.7,22.311844,73.165081,22.401844,73.255081,6.0,1,1,4,3,1.0,0,3.0,20,3,31,21
28153,32.0,4.8,0.0,0.0,0.05,0.05,5.0,4,0,2,3,1.0,0,3.0,25,3,11,23
16409,21.0,4.5,18.516216,73.842527,18.646216,73.972527,,3,2,1,2,1.0,0,3.0,28,3,31,18
42160,39.0,4.1,18.533811,73.899315,18.583811,73.949315,2.0,4,0,4,3,1.0,0,3.0,20,4,3,23
418,29.0,4.8,19.120083,72.907385,19.190083,72.977385,5.0,4,1,1,3,1.0,0,3.0,23,4,6,23
38700,32.0,4.7,17.424114,78.347554,17.474114,78.397554,4.0,1,1,4,3,1.0,0,3.0,30,3,7,20
43973,25.0,5.0,21.183434,72.814492,21.253434,72.884492,,1,1,1,2,1.0,0,3.0,20,3,27,20
3206,28.0,4.6,12.3085,76.665808,12.3985,76.755808,2.0,3,2,1,3,1.0,0,3.0,19,3,23,19
43726,28.0,4.6,21.160522,72.771477,21.290522,72.901477,,1,0,2,3,1.0,0,,29,3,8,19
3479,22.0,3.5,26.913483,75.803139,26.923483,75.813139,6.0,2,0,1,3,1.0,1,3.0,44,3,5,11
12628,39.0,4.8,12.975377,77.696664,13.065377,77.786664,4.0,3,0,1,3,1.0,0,3.0,38,3,31,18
24539,26.0,4.8,17.428294,78.404423,17.538294,78.514423,5.0,4,1,3,3,0.0,0,3.0,25,3,25,23
12637,39.0,4.8,19.207222,72.972281,19.227222,72.992281,2.0,4,2,1,3,1.0,0,3.0,23,3,7,8
18961,31.0,4.9,23.218998,77.373573,23.228998,77.383573,2.0,4,2,2,3,0.0,0,3.0,28,2,15,8
45016,31.0,4.3,17.450851,78.379347,17.510851,78.439347,5.0,1,1,1,3,2.0,0,,36,3,13,20
18437,32.0,5.0,18.536718,73.830327,18.586718,73.880327,6.0,3,0,1,3,0.0,0,3.0,21,3,11,18
26169,38.0,4.7,19.131141,72.813074,19.241141,72.923074,4.0,1,2,3,2,1.0,0,3.0,37,4,2,19
7300,20.0,4.5,11.001852,76.976268,11.111852,77.086268,6.0,3,1,3,2,1.0,0,3.0,16,4,6,17
44685,30.0,4.7,-12.975996,80.221898,13.085996,80.331898,4.0,1,1,3,3,1.0,0,3.0,33,3,8,20
41350,31.0,4.7,12.972532,77.608179,13.042532,77.678179,2.0,4,0,3,3,1.0,0,3.0,26,3,16,22
736,29.0,4.8,22.311603,73.165012,22.341603,73.195012,4.0,1,2,1,3,1.0,0,3.0,29,3,19,21
3658,36.0,4.6,19.131141,72.813074,19.26114,72.943074,4.0,1,2,2,2,1.0,0,3.0,45,3,23,21
15967,25.0,4.6,26.891191,75.802083,26.961191,75.872083,2.0,3,0,3,3,0.0,0,3.0,25,3,4,18
16474,38.0,4.7,11.010375,76.95295,11.060375,77.00295,,4,1,4,3,0.0,0,3.0,22,3,17,22
25049,30.0,5.0,12.972793,80.249982,13.012793,80.289982,6.0,3,1,1,2,0.0,0,3.0,16,4,1,16
7359,34.0,4.3,21.175975,72.795503,21.265975,72.885503,1.0,1,0,1,3,1.0,1,3.0,39,3,23,21
5828,38.0,4.3,26.956431,75.776649,27.006431,75.826649,1.0,1,2,3,2,1.0,0,3.0,31,3,24,21
32703,22.0,4.8,26.905287,75.794592,26.935287,75.824592,,4,1,1,3,1.0,0,3.0,17,3,19,22
37368,23.0,4.9,30.885915,75.788259,30.945915,75.848259,5.0,1,0,3,3,1.0,0,3.0,27,2,13,20
32375,34.0,4.9,10.994136,76.963303,11.064136,77.033303,5.0,3,1,4,2,1.0,0,3.0,31,3,2,22
44865,30.0,4.6,12.311072,76.654878,12.381072,76.724878,4.0,4,1,3,2,1.0,0,3.0,27,3,25,22
12493,32.0,4.6,0.0,0.0,0.05,0.05,2.0,4,2,3,1,1.0,0,3.0,21,3,7,23
38278,30.0,4.8,23.359194,85.325447,23.369194,85.335447,,4,2,3,2,1.0,0,3.0,26,3,13,9
33674,33.0,5.0,11.008638,76.984311,11.058638,77.034311,6.0,4,1,2,3,0.0,0,3.0,17,3,11,23
26673,28.0,4.5,30.372202,78.077151,30.482202,78.187151,2.0,1,2,1,3,1.0,0,,16,2,18,21
2737,20.0,4.8,22.760072,75.892574,22.820072,75.952574,2.0,4,2,4,3,1.0,0,3.0,18,3,3,23
2551,20.0,4.7,19.1093,72.825451,19.1693,72.885451,,1,1,3,3,1.0,0,,15,4,5,20
3998,22.0,4.8,11.025083,77.015393,11.045083,77.035393,6.0,4,0,4,3,0.0,0,3.0,14,3,19,9
43138,28.0,4.8,17.429585,78.392621,17.499585,78.462621,5.0,1,0,1,3,0.0,0,3.0,39,4,4,19
19397,32.0,4.8,0.0,0.0,0.03,0.03,5.0,3,2,2,2,1.0,0,3.0,15,2,17,17
868,33.0,4.6,23.374989,85.335486,23.394989,85.355486,5.0,4,1,4,3,1.0,0,3.0,19,3,1,8
8996,38.0,4.8,26.766536,75.837333,26.826536,75.897333,6.0,1,1,3,3,1.0,0,3.0,23,3,7,20
35327,39.0,5.0,17.411028,78.329645,17.501028,78.419645,5.0,1,0,1,3,1.0,0,3.0,47,3,12,22
26511,26.0,4.7,-15.5696,73.742294,15.6196,73.792294,4.0,1,1,1,3,0.0,0,,20,2,11,20
23736,25.0,4.6,11.025083,77.015393,11.155083,77.145393,1.0,3,2,3,2,1.0,0,3.0,27,4,6,17
5812,30.0,4.7,13.081878,80.248519,13.171878,80.338519,2.0,1,2,1,1,1.0,0,,17,3,10,21
22534,25.0,4.9,0.0,0.0,0.03,0.03,4.0,1,1,2,3,1.0,0,3.0,32,4,5,22
29487,32.0,3.8,26.914142,75.805704,27.054142,75.945704,1.0,1,1,1,3,0.0,0,3.0,38,3,6,21
5167,35.0,4.7,23.351489,85.324253,23.391489,85.364253,1.0,2,0,4,3,2.0,0,3.0,44,3,7,13
15815,31.0,4.5,18.593481,73.785901,18.623481,73.815901,2.0,4,0,2,3,1.0,0,3.0,24,4,5,23
19552,25.0,4.6,27.195928,77.998092,27.215928,78.018092,4.0,4,0,2,3,1.0,0,3.0,24,2,13,10
45353,20.0,4.7,12.970324,77.645748,13.020324,77.695748,5.0,4,2,4,2,0.0,0,,10,3,11,23
24663,35.0,4.9,0.0,0.0,0.01,0.01,1.0,4,1,1,3,1.0,0,3.0,25,2,17,10
19944,36.0,4.3,19.103249,72.846749,19.183249,72.926749,1.0,3,0,3,3,0.0,0,3.0,34,3,27,17
11807,22.0,5.0,17.426228,78.407495,17.506228,78.487495,4.0,4,0,4,3,0.0,0,3.0,24,3,23,22
44995,27.0,4.7,19.091458,72.827808,19.221458,72.957808,5.0,4,2,4,1,1.0,0,3.0,26,3,31,23
37633,30.0,4.7,12.939496,77.625999,12.959496,77.645999,6.0,4,0,3,3,0.0,0,,16,4,1,11
28806,39.0,4.8,12.297954,76.665169,12.357954,76.725169,6.0,1,0,3,3,0.0,0,3.0,20,3,24,19
26007,36.0,4.9,22.725835,75.887648,22.735835,75.897648,,4,2,4,3,0.0,0,3.0,20,3,3,10
9349,32.0,4.0,13.058616,80.264151,13.098616,80.304151,2.0,2,2,4,3,1.0,0,3.0,34,4,3,12
36178,39.0,4.7,17.410371,78.437225,17.440371,78.467225,1.0,4,1,3,2,1.0,0,3.0,22,3,30,22
8776,30.0,4.7,11.001753,76.986241,11.021753,77.006241,6.0,4,2,2,1,0.0,0,3.0,12,3,1,9
12792,38.0,4.8,22.311358,73.164798,22.331358,73.184798,6.0,2,2,2,2,0.0,0,,15,4,1,12
31575,22.0,4.5,0.0,0.0,0.13,0.13,5.0,3,0,1,3,1.0,1,3.0,42,3,2,18
28843,35.0,4.7,23.359194,85.325447,23.379194,85.345447,,4,1,3,2,0.0,0,3.0,28,3,1,10
5878,34.0,3.5,22.75004,75.902847,22.82004,75.972847,6.0,1,2,4,2,1.0,0,3.0,31,3,27,20
38257,33.0,4.9,13.049645,80.242268,13.069645,80.262268,2.0,2,2,2,2,1.0,0,3.0,25,4,3,11
41411,36.0,4.9,12.906229,77.596791,12.916229,77.606791,4.0,4,2,2,2,0.0,0,,15,3,15,8
27067,36.0,4.4,22.745536,75.893106,22.835536,75.983106,2.0,1,1,2,3,1.0,0,,33,3,27,20
3854,37.0,4.2,27.160934,78.044095,27.250934,78.134095,4.0,4,2,3,1,0.0,0,3.0,35,2,14,1
20179,39.0,4.6,13.026286,80.275235,13.116286,80.365235,,4,1,1,3,1.0,0,3.0,20,3,16,23
30686,33.0,4.6,26.956431,75.776649,26.986431,75.806649,1.0,4,1,3,2,1.0,0,,22,3,21,22
4173,37.0,4.8,13.091809,80.219104,13.171809,80.299104,5.0,4,1,2,2,0.0,0,3.0,28,3,6,22
15819,34.0,4.7,13.029198,77.570997,13.079198,77.620997,1.0,1,0,1,3,1.0,0,3.0,39,4,1,17
40219,21.0,4.9,21.149569,72.772697,21.189569,72.812697,1.0,2,1,2,3,1.0,0,3.0,24,3,15,15
39827,35.0,4.8,11.006686,76.951736,11.026686,76.971736,,2,0,3,3,1.0,0,3.0,34,3,19,12
21620,30.0,4.0,22.515082,88.36783,22.575082,88.42783,4.0,3,0,2,3,1.0,0,3.0,33,2,11,17
38544,30.0,4.6,22.725835,75.887648,22.755835,75.917648,5.0,1,2,2,3,1.0,0,3.0,35,3,19,21
3838,33.0,4.3,19.878028,75.317475,20.008028,75.447475,5.0,1,2,1,1,0.0,0,3.0,41,2,18,19
8770,39.0,4.7,19.055831,72.833984,19.095831,72.873984,6.0,2,2,1,3,0.0,0,3.0,23,4,3,14
19583,39.0,4.7,22.310526,73.170937,22.350526,73.210937,,3,2,2,1,1.0,0,3.0,28,3,28,16
24138,22.0,4.9,0.0,0.0,0.08,0.08,1.0,4,1,3,2,1.0,0,3.0,16,3,4,22
34782,29.0,4.5,17.431477,78.40035,17.541477,78.51035,6.0,4,1,2,3,1.0,0,3.0,30,3,2,22
23749,36.0,4.9,11.022477,76.995667,11.082477,77.055667,6.0,3,1,4,2,1.0,0,3.0,19,4,1,17
26356,37.0,4.8,0.0,0.0,0.07,0.07,6.0,3,2,3,1,1.0,0,3.0,24,3,10,17
20339,25.0,4.8,12.913041,77.683237,12.933041,77.703237,2.0,4,2,2,2,0.0,0,3.0,10,3,15,9
12329,26.0,4.7,9.966783,76.242981,10.046783,76.322981,6.0,3,0,1,3,1.0,0,3.0,19,2,18,18
29922,23.0,4.7,15.574828,73.766883,15.634828,73.826883,2.0,3,1,1,3,1.0,0,3.0,28,2,17,17
17615,37.0,4.9,22.75004,75.902847,22.76004,75.912847,6.0,4,2,2,3,0.0,0,,11,3,9,10
35358,39.0,4.6,22.751857,75.866699,22.861857,75.976699,5.0,1,2,4,2,2.0,0,3.0,35,3,20,22
37095,35.0,4.1,18.543626,73.905101,18.623626,73.985101,2.0,3,0,3,3,1.0,0,3.0,40,3,10,18
7554,37.0,4.5,21.185047,72.80859,21.215047,72.83859,6.0,1,1,2,2,1.0,0,,17,3,9,22
2767,34.0,4.7,13.081878,80.248519,13.161878,80.328519,2.0,3,0,3,3,2.0,0,3.0,44,3,8,18
43578,38.0,4.8,12.975377,77.696664,13.025377,77.746664,6.0,4,1,4,3,1.0,0,,15,3,15,22
19812,20.0,4.8,13.022394,80.242439,13.082394,80.302439,5.0,4,1,4,3,1.0,0,,11,3,7,22
39699,25.0,4.0,19.12663,72.829976,19.17663,72.879976,4.0,1,2,2,3,0.0,0,3.0,32,3,28,21
18984,22.0,4.6,26.910262,75.783013,26.920262,75.793013,5.0,4,0,1,3,1.0,0,3.0,20,3,28,9
912,20.0,4.9,22.751234,75.88949,22.861234,75.99949,,3,1,4,2,1.0,0,3.0,24,3,31,18
28217,22.0,4.8,18.516216,73.842527,18.536216,73.862527,,4,1,3,3,0.0,0,3.0,14,3,28,9
45306,21.0,4.7,12.981615,80.231598,13.001615,80.251598,,4,2,3,2,0.0,0,3.0,10,4,1,9
29100,32.0,4.8,22.753839,75.897429,22.763838,75.907429,6.0,2,0,1,3,1.0,0,3.0,28,3,17,11
4580,34.0,5.0,18.546947,73.900626,18.676947,74.030626,6.0,4,2,2,2,0.0,0,3.0,22,3,6,23
12458,23.0,5.0,13.086438,80.220672,13.216439,80.350672,5.0,1,2,1,2,2.0,0,3.0,42,3,31,19
19956,38.0,4.2,26.47,80.35,26.51,80.39,4.0,3,0,2,3,0.0,0,3.0,34,2,15,17
28701,37.0,4.8,22.310237,73.158921,22.370237,73.218921,1.0,3,2,1,2,1.0,0,3.0,31,3,3,17
4094,34.0,3.5,0.0,0.0,0.07,0.07,4.0,4,1,1,2,0.0,0,,39,3,18,23
11221,26.0,5.0,11.000762,76.981876,11.130762,77.111876,5.0,4,1,2,2,1.0,0,,21,3,27,23
27396,33.0,4.7,13.086438,80.220672,13.216439,80.350672,1.0,4,0,3,3,0.0,0,3.0,22,3,14,23
43985,25.0,4.8,12.914264,77.6784,12.984264,77.7484,2.0,3,0,3,3,1.0,0,3.0,26,3,16,17
25820,23.0,4.8,17.440827,78.393391,17.570827,78.523391,6.0,3,2,2,3,0.0,0,,10,3,27,18
21670,23.0,4.0,26.90519,75.810753,26.96519,75.870753,,1,0,3,3,1.0,0,3.0,36,3,7,19
31544,31.0,4.6,18.530963,73.828972,18.590963,73.888972,2.0,1,2,2,1,1.0,0,3.0,27,3,11,21
15232,33.0,4.1,13.029198,77.570997,13.049198,77.590997,,4,0,2,3,1.0,0,3.0,24,4,5,11
33465,24.0,4.9,22.744648,75.894377,22.834648,75.984377,2.0,1,0,4,3,1.0,0,3.0,33,3,6,21
13708,22.0,4.6,21.170798,72.790489,21.190798,72.810489,,4,1,2,3,1.0,0,3.0,14,3,1,10
32676,36.0,4.6,21.170798,72.790489,21.240798,72.860489,1.0,4,1,4,3,1.0,0,3.0,27,3,12,23
6767,25.0,4.6,9.970717,76.285447,10.100717,76.415447,5.0,1,0,1,3,1.0,0,3.0,38,2,14,19
4920,37.0,4.0,13.081878,80.248519,13.141878,80.308519,,4,0,1,3,1.0,0,3.0,33,4,3,1
12995,29.0,4.7,30.359722,78.067079,30.399722,78.107079,2.0,2,0,4,3,0.0,0,3.0,23,2,11,20
35132,27.0,4.8,25.450317,81.831681,25.560317,81.941681,5.0,1,0,3,3,1.0,0,3.0,45,2,14,22
36889,37.0,4.7,21.160437,72.774209,21.210437,72.824209,5.0,4,0,3,3,0.0,0,3.0,28,4,3,23
27615,26.0,4.6,19.875337,75.316722,19.985337,75.426722,,3,0,3,3,1.0,0,3.0,31,2,14,17
21530,24.0,4.7,11.001753,76.986241,11.041753,77.026241,6.0,2,1,4,2,1.0,0,,14,3,19,13
18101,37.0,4.5,22.761226,75.887522,22.811226,75.937522,5.0,3,2,2,1,1.0,0,3.0,16,3,17,18
23950,30.0,4.3,9.982834,76.283268,10.092834,76.393268,5.0,1,1,4,3,1.0,0,3.0,46,2,16,20
23251,27.0,4.6,13.058616,80.264151,13.188616,80.394151,1.0,3,1,1,2,0.0,0,,17,4,2,17
39919,34.0,4.4,17.410371,78.437225,17.520371,78.547225,4.0,1,1,1,2,0.0,0,3.0,49,3,14,19
23444,29.0,4.8,27.160934,78.044095,27.290934,78.174095,1.0,1,2,2,3,1.0,0,3.0,20,2,16,22
30785,24.0,4.8,21.186884,72.793616,21.316884,72.923616,1.0,1,1,2,2,1.0,0,3.0,17,3,8,19
28315,35.0,4.8,12.935662,77.61413,12.985662,77.66413,4.0,4,2,2,2,0.0,0,3.0,17,3,3,1
38068,29.0,4.8,26.463504,80.372929,26.553504,80.462929,6.0,1,2,3,3,0.0,0,,19,2,12,20
22507,31.0,5.0,26.905287,75.794592,27.035287,75.924592,,1,0,3,3,0.0,0,,54,3,16,19
8806,34.0,4.2,26.913483,75.803139,27.043483,75.933139,6.0,1,0,2,3,1.0,0,3.0,32,3,23,19
39924,27.0,4.6,21.160437,72.774209,21.240437,72.854209,2.0,3,2,1,3,1.0,0,3.0,23,3,14,18
30274,30.0,4.9,22.745049,75.892471,22.805049,75.952471,6.0,1,0,3,3,0.0,0,3.0,28,3,13,19
1886,21.0,4.6,19.888716,75.321461,19.928716,75.361461,6.0,3,0,4,3,0.0,0,,19,2,17,15
17835,30.0,4.7,-10.96185,76.971082,10.98185,76.991082,2.0,2,1,3,3,0.0,0,,21,3,1,11
682,39.0,4.6,23.184992,77.417227,23.294992,77.527227,6.0,3,1,4,2,1.0,0,3.0,18,2,14,18
40898,34.0,4.3,18.592718,73.773572,18.702718,73.883572,2.0,1,2,3,3,1.0,0,3.0,32,3,2,19
6071,38.0,4.0,30.885814,75.786976,30.925814,75.826976,2.0,2,1,1,2,1.0,0,3.0,31,2,13,13
22533,31.0,4.7,19.055831,72.833984,19.125831,72.903984,5.0,1,0,1,3,1.0,0,3.0,41,3,12,21
3036,33.0,4.7,23.354422,85.3329,23.464422,85.4429,,4,2,3,2,1.0,0,3.0,29,4,6,22
44090,27.0,4.5,19.254567,72.848923,19.384567,72.978923,,3,1,1,3,1.0,0,3.0,22,3,23,17
5886,34.0,4.2,11.001852,76.976268,11.071852,77.046268,,1,2,3,1,2.0,0,3.0,36,3,10,21
10025,27.0,4.8,11.003681,76.975525,11.023681,76.995525,,2,1,4,3,0.0,0,3.0,12,4,3,11
3193,37.0,4.4,19.866969,75.318894,19.946969,75.398894,4.0,4,1,1,3,0.0,0,3.0,32,2,12,22
25895,23.0,4.9,19.254567,72.848923,19.304567,72.898923,5.0,3,1,1,2,0.0,0,3.0,13,3,1,17
22553,23.0,5.0,23.359194,85.325447,23.399194,85.365447,1.0,2,1,4,3,1.0,0,3.0,28,3,7,12
6431,32.0,4.7,12.981615,80.231598,13.031615,80.281598,5.0,4,2,1,2,0.0,0,3.0,19,3,17,22
14074,39.0,4.6,18.569156,73.774723,18.679156,73.884723,2.0,4,2,3,3,1.0,0,3.0,24,3,6,24
6288,35.0,4.6,17.45971,78.368855,17.49971,78.408855,,2,1,4,2,0.0,0,3.0,25,3,28,14
42882,20.0,5.0,18.536718,73.830327,18.586718,73.880327,1.0,1,0,1,3,1.0,0,3.0,28,3,21,19
14130,26.0,4.8,21.173343,72.792731,21.243343,72.862731,5.0,1,2,3,3,1.0,0,3.0,42,3,25,20
11685,37.0,3.7,21.17106,72.789292,21.28106,72.899292,4.0,4,2,1,2,0.0,0,3.0,31,4,6,23
11695,26.0,4.9,23.353783,85.326967,23.423783,85.396967,2.0,4,1,2,2,0.0,0,,17,3,29,22
11288,25.0,4.8,11.022298,76.998349,11.042298,77.018349,4.0,2,2,4,3,1.0,0,3.0,20,3,9,11
24051,24.0,4.8,11.003681,76.975525,11.033681,77.005525,,1,2,3,2,1.0,0,3.0,26,3,30,22
4974,36.0,4.3,21.160437,72.774209,21.170437,72.784209,1.0,4,0,1,3,0.0,0,3.0,32,3,9,9
28722,37.0,4.6,19.091458,72.827808,19.111458,72.847808,6.0,2,0,2,3,1.0,0,,29,3,17,11
3831,35.0,4.6,12.935662,77.61413,13.025662,77.70413,5.0,1,2,3,3,1.0,0,3.0,40,3,8,19
3488,25.0,4.7,23.374989,85.335486,23.484989,85.445486,,4,0,2,3,1.0,0,3.0,23,3,4,22
9872,23.0,4.8,18.554382,73.798206,18.644382,73.888206,5.0,1,0,2,3,2.0,0,3.0,41,3,23,19
2794,39.0,4.4,22.744648,75.894377,22.824648,75.974377,4.0,3,1,2,3,1.0,0,3.0,41,3,2,16
26979,36.0,4.9,26.913483,75.803139,26.963483,75.853139,1.0,4,1,2,2,0.0,0,3.0,26,3,13,23
42050,26.0,4.8,0.0,0.0,0.09,0.09,6.0,1,1,3,3,0.0,0,3.0,15,2,14,21
28966,28.0,4.9,22.310237,73.158921,22.440237,73.288921,5.0,1,0,4,3,1.0,0,3.0,46,3,31,19
22793,24.0,4.2,12.299524,76.64262,12.329524,76.67262,6.0,1,0,4,3,1.0,0,,48,3,24,20
12164,32.0,4.5,19.878028,75.317475,19.918028,75.357475,5.0,2,2,4,2,1.0,0,3.0,25,2,13,13
32096,35.0,4.0,26.90519,75.810753,26.92519,75.830753,2.0,4,0,3,3,1.0,0,3.0,34,3,3,9
42187,34.0,4.7,30.890184,75.829615,30.960184,75.899615,1.0,3,0,3,3,2.0,0,3.0,39,2,18,17
39906,28.0,5.0,19.254567,72.848923,19.324567,72.918923,5.0,3,0,3,3,2.0,0,3.0,39,3,8,18
36106,24.0,4.8,19.120083,72.907385,19.230083,73.017385,,4,2,1,2,1.0,0,,10,4,4,22
40683,26.0,4.9,12.972793,80.249982,13.002793,80.279982,2.0,4,1,4,2,0.0,0,3.0,16,3,17,1
34669,34.0,4.8,19.103249,72.846749,19.123249,72.866749,5.0,4,0,4,3,1.0,0,3.0,24,3,11,8
45496,21.0,4.5,21.157729,72.768726,21.197729,72.808726,6.0,3,0,3,3,1.0,0,3.0,19,4,3,15
3023,30.0,4.6,26.849596,75.800512,26.879596,75.830512,,1,1,2,3,1.0,0,3.0,26,3,28,19
23113,20.0,4.6,30.372202,78.077151,30.502202,78.207151,2.0,1,1,2,2,1.0,0,3.0,16,2,14,19
9541,33.0,4.1,11.025083,77.015393,11.095083,77.085393,5.0,3,2,4,3,1.0,0,3.0,34,3,20,8
33327,27.0,4.8,12.933298,77.614293,13.013298,77.694293,,1,1,2,3,1.0,0,3.0,27,4,2,19
22191,23.0,4.6,13.045479,80.23311,13.065479,80.25311,6.0,2,1,3,2,1.0,0,,15,3,21,11
30621,36.0,4.6,19.121999,72.908493,19.251999,73.038493,6.0,1,2,4,2,1.0,0,3.0,15,3,6,21
11625,33.0,4.9,12.310972,76.659264,12.330972,76.679264,6.0,2,1,4,3,1.0,0,,16,3,17,12
28820,32.0,4.6,26.88842,75.800689,26.90842,75.820689,,4,2,3,2,0.0,0,3.0,27,3,9,8
16859,34.0,4.9,19.003517,72.82765,19.053517,72.87765,,3,0,2,3,1.0,0,3.0,27,3,7,17
38902,31.0,4.8,18.593481,73.785901,18.633481,73.825901,5.0,3,1,2,2,1.0,0,,17,3,30,15
35083,30.0,4.8,13.026279,80.174568,13.106279,80.254568,2.0,1,1,4,3,1.0,0,3.0,26,3,4,20
20406,36.0,4.8,30.893244,75.821817,30.923244,75.851817,2.0,3,1,3,2,0.0,0,3.0,33,2,11,18
43621,28.0,4.6,18.516216,73.842527,18.586216,73.912527,6.0,1,2,4,2,1.0,0,,21,3,16,20
25910,28.0,4.5,12.310972,76.659264,12.400972,76.749264,6.0,4,0,3,3,0.0,0,3.0,21,3,31,24
32915,27.0,4.5,22.760072,75.892574,22.800072,75.932574,2.0,2,2,3,1,1.0,0,3.0,29,3,24,13
17374,24.0,4.8,12.949934,77.699386,13.059934,77.809386,1.0,4,2,2,2,1.0,0,3.0,18,3,4,22
33751,30.0,5.0,0.0,0.0,0.04,0.04,5.0,2,2,3,2,1.0,0,3.0,29,3,9,12
7025,26.0,4.4,19.874103,75.368419,19.894103,75.388419,2.0,4,0,2,3,0.0,0,3.0,24,2,15,9
44177,28.0,4.7,26.474986,80.342796,26.564986,80.432796,2.0,4,1,3,2,1.0,0,3.0,17,2,18,22
45060,35.0,4.9,22.760072,75.892574,22.820072,75.952574,6.0,4,0,3,3,0.0,0,3.0,28,3,11,22
30767,26.0,4.9,26.88842,75.800689,26.92842,75.840689,,2,1,1,2,0.0,0,,18,3,26,12
21753,31.0,4.8,0.0,0.0,0.05,0.05,4.0,4,0,4,3,1.0,0,3.0,28,3,7,22
24723,33.0,4.8,22.651847,75.881991,22.681847,75.911991,2.0,1,2,3,1,1.0,0,3.0,27,3,17,20
24396,36.0,4.8,26.482581,80.315628,26.532581,80.365628,2.0,4,1,3,3,1.0,0,3.0,21,2,11,22
32693,24.0,4.3,26.492106,80.327797,26.572106,80.407797,5.0,1,1,3,2,2.0,0,3.0,31,2,16,21
13349,34.0,4.7,0.0,0.0,0.09,0.09,4.0,3,1,3,3,1.0,0,3.0,41,3,27,19
42417,22.0,4.9,19.055831,72.833984,19.095831,72.873984,2.0,3,2,3,3,1.0,0,,23,3,26,15
30146,28.0,4.8,19.22384,72.841347,19.31384,72.931347,,4,2,4,2,1.0,0,3.0,19,3,8,22
40023,26.0,4.7,22.527893,88.368628,22.567893,88.408628,,2,1,3,2,1.0,0,3.0,28,2,15,12
44287,34.0,4.1,12.334022,76.618203,12.344022,76.628203,2.0,4,0,2,3,0.0,0,3.0,25,3,7,10
2753,25.0,4.5,18.593481,73.785901,18.623481,73.815901,5.0,1,2,4,3,1.0,0,3.0,30,4,1,17
23195,23.0,4.9,0.0,0.0,0.11,0.11,4.0,3,2,1,1,1.0,0,3.0,38,2,18,18
30340,34.0,4.7,12.325461,76.632278,12.355461,76.662278,,3,1,3,2,0.0,0,3.0,28,3,9,17
34865,35.0,4.0,26.474986,80.342796,26.604986,80.472796,5.0,1,2,4,2,1.0,0,3.0,39,2,12,20
19992,27.0,4.7,17.451976,78.385883,17.521976,78.455883,,1,1,4,2,1.0,0,3.0,28,3,4,19
25578,23.0,4.6,11.022298,76.998349,11.152298,77.128349,4.0,4,0,4,3,0.0,0,,21,3,20,22
14832,25.0,5.0,12.986047,80.218114,13.046047,80.278114,4.0,4,1,1,3,1.0,0,3.0,18,4,1,22
39808,38.0,4.0,13.022394,80.242439,13.102394,80.322439,4.0,3,1,4,3,1.0,0,3.0,34,3,18,17
787,36.0,4.9,15.496162,73.825364,15.526162,73.855364,4.0,4,1,2,3,0.0,0,3.0,15,2,13,22
22152,35.0,4.7,17.455894,78.375467,17.505894,78.425467,6.0,1,2,4,3,0.0,0,,20,3,26,19
2917,28.0,4.8,22.732225,75.874765,22.752225,75.894765,1.0,4,2,1,1,1.0,0,3.0,16,3,11,9
25478,35.0,4.1,13.026286,80.275235,13.156286,80.405235,5.0,4,0,3,3,0.0,0,,39,3,2,23
42536,20.0,5.0,19.22384,72.841347,19.29384,72.911347,1.0,1,2,2,1,0.0,0,3.0,18,3,10,21
31315,21.0,4.5,9.985497,76.276999,10.055497,76.346999,2.0,1,1,1,2,0.0,0,,15,2,12,19
21121,28.0,5.0,26.849596,75.800512,26.899596,75.850512,2.0,1,2,4,3,1.0,0,3.0,26,3,11,21
17125,26.0,4.9,0.0,0.0,0.07,0.07,4.0,4,2,1,2,1.0,0,3.0,29,2,18,23
22617,21.0,4.7,13.049645,80.242268,13.089645,80.282268,2.0,2,1,4,3,1.0,0,3.0,13,3,21,13
8432,38.0,4.5,22.744648,75.894377,22.754648,75.904377,5.0,4,0,3,3,0.0,0,3.0,20,4,3,10
15662,32.0,4.8,0.0,0.0,0.05,0.05,2.0,4,1,4,2,0.0,0,,22,3,1,23
44655,25.0,4.6,12.934179,77.615797,12.994179,77.675797,4.0,1,0,2,3,0.0,0,3.0,20,3,19,22
45538,37.0,4.3,0.0,0.0,0.02,0.02,,4,0,2,3,0.0,0,3.0,32,2,15,17
18788,31.0,4.6,17.450851,78.379347,17.500851,78.429347,5.0,4,2,1,1,0.0,0,3.0,19,4,5,24
16381,30.0,4.7,17.429585,78.392621,17.489585,78.452621,2.0,4,0,1,3,0.0,0,3.0,20,3,7,22
